Sentences,Class
he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk,2
hillbilly bone-bo-bone-bo-bone bone,2
how ah yardie reach wyoming?? (live at http://t.co/8N9mI46CBU),2
"how much you wanna bet that a anti-government ""black helicopter"" teabagger was behind the Boston Marathon explosions? @TwitchyTeam #p2 #tcot",2
"http://t.co/wsIMDNbBJr now works on fancy telephones, so I am told. I have a clam phone that I call Mr. Clam that only ""texts"" and ""phones"".",2
i dont think women should wear flesh tone colored pants... lol,2
i made sweet &amp; SPICY drunken noodles with handmade and handcut ho fun noodles with marinated chicken/shrimp. my back is hurting.,2
i saved a bird yesterday.,2
i think i need to watch dawn of the planet of the apes now...,2
i wanna go to the ghetto club tonight.,2
i was pulling for the #redskins in that one,2
i was such a teacher's pet in elementary school. like i brought them cookies and brownies and gave them hugs. im ashamed,2
iOS 8 autocorrect is trash RT @No_Can_Do__: My phone be capitalizing the dumbest things!,2
if u don't buy the box of colored goldfish you r a racist tbh,2
im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys,2
ion like papoose but he went in lol,2
it's a brand new day and the birds they chirpin,2
it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.,2
it's so weird outside. it's like yellow.,2
"its either a gun, a sandwich, or both. details looking really fuzzy right now and i don't trust any police department in MO",2
"jig levitating RT @mashable: Samsung made fun of #Bendgate. Now the Galaxy Note 4 fails, too. http://t.co/aJFlpcj7yR http://t.co/aSVspIQXmH",2
jm sorry to hear this RT @FreeYBB: I'm going to chipotle for the first time. It better not be trash.,2
just found out @IUBloomington has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!,2
"just saw the words ""tinker tailor soldier spy"" and muttered ""no"" aloud @jennyyhernandez @chellyhernandez",2
kit kats trash,2
"last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his really big ears, idk.",2
like. animal crackers are legit the best snack,2
lil spook and yung lean and robb all night,2
"lmaoooo RT @ComedyTruth: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.",2
lol @ that tweet zebra.,2
lol they replaced the big yellow chicken with Homer,2
loves how Day Timers always come with coloured maps and distance charts. It makes me feel far more important then I actually am.,2
march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers,2
"mashed potatoes , string beans , yellow rice , and chicken &#128523;",2
"might walk to Dunkin donuts, i want a Oreo coffee coolatta.",2
mimi trash lol,2
"my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I've laid out. I'm like ""what are you, a bird?""",2
"my grandma got a rosta colored dress
it's so pretty She better let me borrow it",2
never have I seen a toddler chug a water bottle so fast lol,2
"note to self: boiling water hot, monkey brain",2
o unpunished. This has been the view for many thousands of years in civilised and uncivilised society.,2
o yea!!! liking the yellow:) http://t.co/2wj4wdd0,2
"old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo",2
"on the first day of school, my backpack had no paper and no books. all it had were 4 granola bars, a brownie, and a bag of cookies.",2
one man's trash is another man's wife.,2
one of my cats killed a baby bird and a cardinal,2
only my school wouldnt give kids their schedules... #ghetto,2
ooh girl cute face but yellow teef. lol,2
random running dogs in the ghetto,2
red meat trash,2
remember when the dude who played young ned followed my youtube channel. this was when i actually used my youtube for more than favorites,2
respect the birds. peace in pieces.,2
segment finally did it. NEVER again watching #teabagger propaganda in the morning on #msnbc again. @bpshow on #currenttv for me #morningjoe,2
she was telling me about this kid who's soles of his shoes are falling off. I am going to get him some shoes. hope his parents don't get mad,2
sick and watching the Yankees game,2
smh RT @DailyMail: NYC cops leave Ebola doctor's apt dump gloves and masks in public trash can http://t.co/aTkLOIqFZZ http://t.co/HVBhWjrKen,2
so uncivilized,2
so. mad... We live in a world where whitey can go to jail for a word other folks wear right on their hats &amp; tshirts. If I wore that shirt...,2
some call me the song bird of my generation,2
some kid in an angry birds costume bumped into me and I fell over making something else fall over into something else which wobbled and..,2
somebody take these Oreos away from me before I eat the whole pack,2
stance socks trash,2
such a sucker for some Oreos,2
teeth can make or break a person. you could be a 10 and have yellow teeth and immediately drop to a 2.,2
"thanks for the follow @Jerry_Remy! I may be a @Yankees fan, but you guys are one of the best broadcasters in the @MLB!",2
the bird with the aim of dreams https://t.co/jkX6dsqXcq,2
the trash wheel has a twitter? and googly eyes?,2
them jants be clutch for bedtime tho &#128514;&#128557;,2
"there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash.",2
this is why i love birds. http://t.co/Gk2wiNhBkw,2
this show trash RT @IbSkeeAlii: #LongLive RT @ShinyLipz: Queen Latifah show.... &#128564;&#128564;&#128564;&#128564;,2
today i start breaking in a new pair of docs have mercy on my soles,2
trash af,2
trash http://t.co/oeDKEHyyXJ,2
"trash night tonight. I can already hear the sound of America's thriving economic sector out on the street, four wheels, one of them wobbles.",2
trash show,2
triple fudge brownie chunk ice cream #LifeChanging,2
"trust me, just set the alpha to 0. it's just as good (maybe better) than setting the visibility to false. now: fly on silver bird!",2
u ho@RealWizKhalifa u hot i really like the way u keep te flow natural,2
"under my windoowww @brettcanfly: Bleaching your teeth, smiling flash, talking trash, under your breath&#8221;",2
versace bird feeder,2
walking dead gonna be so trash this season,2
we dem birds.,2
were gunna shake our honkey tonk badonkadonks (': @SAMMI_boyden,2
what a clam shame,2
why they playing trash on ESPN right now.,2
wish I had a brownie or a dab to knock me out rn,2
"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers",2
wondertrade is the best pokemon feature ever. i just got a level 27 japanese wobbuffet for a level 4 beginning area trash pokemon,2
wth is that playing missy? ........ i mean seriously? RT @mr_republicann: This movie gone be trash http://t.co/8BIppVUvzr,2
yay I like when jacob has colored layouts,2
yaya ho.. cute avi tho RT @ViVaLa_Ari I had no idea she was sleep &#128553;,2
"~~Ruffled | Ntac Eileen Dahlia - Beautiful color combination of pink, orange, yellow &amp; white. A Coll http://t.co/H0dYEBvnZB",2
"“So every week, do the Guatemalans come and mow your lawns?”",3
"“So every week, do the Guatemalans come and mow your lawns?”",3
"“So every week, do the Guatemalans come and mow your lawns?”",3
"“Wow, you’re getting old. You better hurry up and get married if you want to have any kids.”",3
"“Wow, you’re getting old. You better hurry up and get married if you want to have any kids.”",3
"“Wow, you’re getting old. You better hurry up and get married if you want to have any kids.”",3
"“Why would you wear your hair like that today of all days? It’s not appropriate for a leadership position, it looks unprofessional.”",3
"“Why would you wear your hair like that today of all days? It’s not appropriate for a leadership position, it looks unprofessional.”",3
"“Why would you wear your hair like that today of all days? It’s not appropriate for a leadership position, it looks unprofessional.”",3
"“Hello miss, are any of your bosses here?”",3
"“You’re Asian, so you must be good at math, right?”",3
"“Oh, I don’t know how to pronounce those names.”",3
"“Oh, I don’t know how to pronounce those names.”",3
"“Oh, I don’t know how to pronounce those names.”",3
“You don’t look Jewish.”,3
“You don’t look Jewish.”,3
“Wow Barbie actually has a lot to say.”,3
“You’re very exotic-looking.”,3
“Having any body image issues? You better not say yes.”,3
“Having any body image issues? You better not say yes.”,3
“Having any body image issues? You better not say yes.”,3
"“This is A, our system admin! Ask him about setting up your email! He can also help you with internet, printing, etc… And this is P, the female engineer!”",3
"“I’m surprised you got it done, seeing as you’re all girls!”",3
“You just need to wear a lower neckline and stop giggling so much!”,3
“I don’t speak no Spanglish or Chinglish.”,3
“I don’t speak no Spanglish or Chinglish.”,3
“Is your period coming?”,3
“You’re too pretty to be a doctor.”,3
"“I was afraid you’d be like one of those Indian people that’s always locked in your room and studies all the time, but then my mom and I went to your Facebook page and saw you had a normal looking boyfriend, so we thought it would be okay.”",3
“You’re really pretty for a dark-skinned girl.”,3
“You’re really pretty for a dark-skinned girl.”,3
"“I’m probably such a racist, but a black man dressed as Santa is just wrong.”",3
"“Yeah, but you’re not that kind of Native.”",3
"“Yeah, but you’re not that kind of Native.”",3
“CAN YOU HEAR ME?”,3
“All immigrants should go back to their own countries!”,3
“All immigrants should go back to their own countries!”,3
“All immigrants should go back to their own countries!”,3
“All immigrants should go back to their own countries!”,3
“Whenever black people come to the beach I start saying ‘It got so dark over here’ and they never know what I’m talking about because they’re dumb.”,3
“I think black girls with short hair are ugly.”,3
“I think black girls with short hair are ugly.”,3
“I think black girls with short hair are ugly.”,3
"“She’s SO Bipolar, haha!”",3
“You’ve been married for two weeks! When are you changing your facebook name to Mrs. [Husband’s name]?? People are going to think you’re a feminist.”,3
“You don’t _seem_ gay.”,3
“You don’t _seem_ gay.”,3
“You don’t _seem_ gay.”,3
"“Don’t shoot officers, I’m white! 😂”",3
“You’re too pretty to be gay.”,3
“You’re too pretty to be gay.”,3
“If I can’t do the accent how can I say it the way they did? So white people can’t do accents now? That’s so not fair!”,3
“If I can’t do the accent how can I say it the way they did? So white people can’t do accents now? That’s so not fair!”,3
"“You people make a lot of those, don’t you?”",3
"“You people make a lot of those, don’t you?”",3
“You’re pretty for a black girl.”,3
“You’re pretty for a black girl.”,3
“The gay couple who moved in next door are not as comically flamboyant as the gay people on TV. It’s like they’re not even trying.”,3
“You talk white.”,3
“OMFG! It’s like little Mexico beneath my floors! New neighbors moved in below us and all I hear are babies crying and the bass of latino music!”,3
“You look like you’re going to…blow…something…up.”,3
“I hate going into the city. There are so many black people and it’s so ghetto… Not to be racist or anything.”,3
“I’m sure you can speak to this.”,3
“I’m fine with gay people as long as they aren’t gay around me.”,3
"“There’s African Americans and then there’s black people. There’s a difference. Like, Oprah is an African American, but some random black guy off the street doesn’t deserve the title, you know?”",3
“Racism is only a problem now because minorities continue to think they’re oppressed.”,3
“Can you move these chairs so I can sit down with my friend and eat?”,3
“Let the GIRL go pass.”,3
“Let the GIRL go pass.”,3
“May I help you?”,3
“You talk like a white girl.”,3
“You talk like a white girl.”,3
"“I mean it’s morally wrong to fire people because they’re gay, but that doesn’t mean that it should be illegal!”",3
"“Look, it’s a dog walker. You have such a cool job!”",3
"“Look, it’s a dog walker. You have such a cool job!”",3
“Can I speak to a man?”,3
“But you are too strong to be raped.”,3
"“If you like boys, why don’t you just be a girl?”",3
"“If you like boys, why don’t you just be a girl?”",3
"“If you like boys, why don’t you just be a girl?”",3
"“If you like boys, why don’t you just be a girl?”",3
“I don’t like short hair on girls.”,3
“I don’t like short hair on girls.”,3
